Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
8541,CA-2022-001338,2021-12-30,2022-01-04,Second Class,CU-00164,Customer_164,Corporate,United States,Houston,Tennessee,13437,South,PRD-ACC-9162,Technology,Accessories,Belkin Mouse Pad,6229.88,4,0.5,1081.81
8542,CA-2022-001107,2020-11-13,2020-11-17,Standard Class,CU-00416,Customer_416,Consumer,United States,Los Angeles,Washington,70453,West,PRD-PHO-5782,Technology,Phones,Motorola Smart,591.8,1,0.1,104.58
8543,CA-2020-000469,2021-09-04,2021-09-07,Standard Class,CU-00382,Customer_382,Consumer,United States,Boston,New Hampshire,62296,East,PRD-FAS-6340,Office Supplies,Fasteners,Acco Brass Clips,1203.43,2,0.0,214.06
8544,CA-2022-001982,2020-06-17,2020-06-21,Standard Class,CU-00585,Customer_585,Consumer,United States,Portland,California,23962,West,PRD-ENV-2963,Office Supplies,Envelopes,Staples Business,576.85,2,0.0,111.73
8545,CA-2022-001849,2021-02-20,2021-02-27,Standard Class,CU-00339,Customer_339,Corporate,United States,Los Angeles,Idaho,53309,West,PRD-FAS-5002,Office Supplies,Fasteners,Advantus Alligator,909.78,2,0.3,162.28
8546,CA-2020-000162,2019-08-15,2019-08-21,Standard Class,CU-00355,Customer_355,Corporate,United States,Seattle,Nevada,18059,West,PRD-ACC-5174,Technology,Accessories,Belkin Mouse Pad,87.44,4,0.1,14.39
8547,CA-2022-001207,2021-09-03,2021-09-08,First Class,CU-00780,Customer_780,Consumer,United States,Seattle,Oregon,92443,West,PRD-FUR-4469,Furniture,Furnishings,Deflect-O Panel,1090.73,2,0.3,100.87
8548,CA-2022-001336,2020-03-31,2020-04-06,Second Class,CU-00551,Customer_551,Home Office,United States,Kansas City,Ohio,38056,Central,PRD-PAP-6064,Office Supplies,Paper,Hammermill Copy,679.4,3,0.0,101.1
8549,CA-2021-000642,2022-01-13,2022-01-18,First Class,CU-00449,Customer_449,Corporate,United States,New York,Maryland,66636,East,PRD-ART-1701,Office Supplies,Art,Dixon Ticonderoga,1924.53,2,0.1,290.78
8550,CA-2022-000422,2022-07-17,2022-07-21,First Class,CU-00071,Customer_71,Consumer,United States,Las Vegas,Idaho,32649,West,PRD-COP-8483,Technology,Copiers,HP LaserJet,5159.02,7,0.1,1619.73
8551,CA-2019-000334,2019-03-07,2019-03-12,Second Class,CU-00745,Customer_745,Consumer,United States,Kansas City,Michigan,24774,Central,PRD-PAP-1946,Office Supplies,Paper,Georgia-Pacific,1919.78,2,0.1,418.76
8552,CA-2019-000110,2021-03-28,2021-04-02,Second Class,CU-00540,Customer_540,Home Office,United States,Seattle,Oregon,11211,West,PRD-TAB-9657,Furniture,Tables,Bevis Round,2693.0,2,0.0,-148.53
8553,CA-2019-001053,2019-10-26,2019-10-30,Standard Class,CU-00201,Customer_201,Corporate,United States,New Orleans,Florida,18639,South,PRD-ENV-4090,Office Supplies,Envelopes,Kraft Clasp,3631.96,5,0.0,690.38
8554,CA-2020-000381,2019-01-31,2019-02-06,First Class,CU-00191,Customer_191,Corporate,United States,New York,Pennsylvania,48562,East,PRD-BIN-2728,Office Supplies,Binders,Storex DuraTech,837.98,1,0.0,79.96
8555,CA-2020-000485,2019-08-01,2019-08-07,Second Class,CU-00741,Customer_741,Consumer,United States,New Orleans,Florida,47054,South,PRD-SUP-9376,Office Supplies,Supplies,Crayola Crayons,964.67,2,0.1,20.16
8556,CA-2022-001137,2020-10-10,2020-10-14,Standard Class,CU-00388,Customer_388,Consumer,United States,Los Angeles,Utah,22385,West,PRD-FUR-6022,Furniture,Furnishings,DAX Frame,3139.41,7,0.0,422.77
8557,CA-2020-001423,2022-11-22,2022-11-27,Standard Class,CU-00465,Customer_465,Home Office,United States,Los Angeles,Idaho,52287,West,PRD-FUR-2482,Furniture,Furnishings,Tensor Lamp,8124.29,4,0.0,972.84
8558,CA-2020-000933,2022-10-03,2022-10-08,Standard Class,CU-00620,Customer_620,Consumer,United States,Boston,Massachusetts,34254,East,PRD-FAS-9545,Office Supplies,Fasteners,Staples Pushpin,1585.8,7,0.0,376.19
8559,CA-2020-000934,2021-11-27,2021-12-02,Standard Class,CU-00081,Customer_81,Consumer,United States,Kansas City,Minnesota,13186,Central,PRD-ART-7549,Office Supplies,Art,Sanford Pens,683.72,1,0.2,85.08
8560,CA-2020-001920,2020-02-27,2020-03-01,Standard Class,CU-00240,Customer_240,Consumer,United States,Dallas,Mississippi,13408,South,PRD-FUR-8321,Furniture,Furnishings,Tensor Lamp,283.42,3,0.2,32.59
8561,CA-2022-001096,2022-03-20,2022-03-23,Standard Class,CU-00729,Customer_729,Consumer,United States,Houston,Alabama,26646,South,PRD-MAC-6201,Technology,Machines,Cubify CubeX,4173.69,3,0.2,270.38
8562,CA-2022-001037,2020-08-19,2020-08-25,First Class,CU-00688,Customer_688,Corporate,United States,St. Louis,Ohio,18764,Central,PRD-APP-3764,Office Supplies,Appliances,Fellowes Shredder,199.65,2,0.0,22.18
8563,CA-2022-000491,2020-07-04,2020-07-08,Same Day,CU-00223,Customer_223,Consumer,United States,San Francisco,Nevada,66484,West,PRD-MAC-8419,Technology,Machines,Sharp Calculat,779.88,2,0.0,47.21
8564,CA-2021-000395,2020-06-02,2020-06-07,Same Day,CU-00422,Customer_422,Consumer,United States,New Orleans,Florida,22197,South,PRD-FAS-8891,Office Supplies,Fasteners,Advantus Alligator,1188.12,4,0.3,161.82
8565,CA-2022-000954,2021-03-24,2021-03-28,Standard Class,CU-00141,Customer_141,Home Office,United States,New York,New Hampshire,81427,East,PRD-TAB-3345,Furniture,Tables,Bevis Round,8331.9,7,0.2,-517.2
8566,CA-2020-000375,2020-09-23,2020-09-27,Standard Class,CU-00481,Customer_481,Consumer,United States,Atlanta,Georgia,88953,South,PRD-MAC-5916,Technology,Machines,Cisco TelePresence,1371.99,1,0.1,51.38
8567,CA-2022-000169,2021-03-11,2021-03-15,Standard Class,CU-00518,Customer_518,Home Office,United States,New Orleans,Alabama,87039,South,PRD-ENV-5367,Office Supplies,Envelopes,Kraft Clasp,570.9,1,0.1,69.46
8568,CA-2022-000581,2019-11-07,2019-11-12,Standard Class,CU-00552,Customer_552,Home Office,United States,Kansas City,Indiana,95875,Central,PRD-BIN-8019,Office Supplies,Binders,Storex DuraTech,2289.05,5,0.1,351.68
8569,CA-2019-000333,2019-11-28,2019-12-03,Standard Class,CU-00311,Customer_311,Consumer,United States,New Orleans,Arkansas,99346,South,PRD-ACC-3409,Technology,Accessories,Kensington Lock,115.06,1,0.2,17.3
8570,CA-2021-000179,2019-10-08,2019-10-12,Standard Class,CU-00537,Customer_537,Home Office,United States,Boston,New Hampshire,57720,East,PRD-COP-1646,Technology,Copiers,Xerox DocuCenter,2995.53,3,0.0,804.74
8571,CA-2020-001511,2021-10-18,2021-10-22,Second Class,CU-00542,Customer_542,Corporate,United States,San Francisco,Montana,78209,West,PRD-COP-8813,Technology,Copiers,Xerox DocuCenter,6997.2,3,0.1,2091.49
8572,CA-2020-000152,2019-08-26,2019-09-02,Second Class,CU-00545,Customer_545,Consumer,United States,Washington DC,Maryland,96542,East,PRD-ENV-4380,Office Supplies,Envelopes,Universal Peel-Seal,150.36,2,0.3,30.23
8573,CA-2020-001258,2021-12-21,2021-12-25,Standard Class,CU-00141,Customer_141,Corporate,United States,New York,Maine,72461,East,PRD-BOO-9776,Furniture,Bookcases,Bush Bookcase,3375.59,6,0.2,221.59
8574,CA-2022-000582,2020-07-24,2020-07-29,First Class,CU-00642,Customer_642,Corporate,United States,Chicago,Michigan,48376,Central,PRD-ACC-9244,Technology,Accessories,Belkin Mouse Pad,12922.91,3,0.0,1907.78
8575,CA-2021-000148,2020-05-07,2020-05-13,Second Class,CU-00017,Customer_17,Corporate,United States,Dallas,Florida,75976,South,PRD-STO-7170,Office Supplies,Storage,Fellowes Bankers,2667.07,3,0.0,273.1
8576,CA-2021-000088,2021-08-12,2021-08-14,Same Day,CU-00599,Customer_599,Consumer,United States,Atlanta,Florida,74550,South,PRD-MAC-8861,Technology,Machines,Sharp Calculat,1360.44,2,0.5,75.01
8577,CA-2020-001477,2020-12-10,2020-12-16,Standard Class,CU-00191,Customer_191,Consumer,United States,Portland,Washington,15889,West,PRD-BIN-6452,Office Supplies,Binders,Storex DuraTech,2752.14,4,0.0,375.21
8578,CA-2021-001277,2021-04-25,2021-04-30,Standard Class,CU-00719,Customer_719,Consumer,United States,Minneapolis,Wisconsin,86391,Central,PRD-STO-7438,Office Supplies,Storage,Iris Stacking,2650.54,6,0.3,186.39
8579,CA-2021-001943,2021-10-28,2021-11-03,First Class,CU-00575,Customer_575,Consumer,United States,Miami,Louisiana,54460,South,PRD-BIN-4750,Office Supplies,Binders,Avery Heavy Duty,1401.41,2,0.0,217.14
8580,CA-2021-000455,2021-09-19,2021-09-25,Second Class,CU-00503,Customer_503,Home Office,United States,Seattle,California,16215,West,PRD-BOO-1666,Furniture,Bookcases,Bush Bookcase,4631.55,6,0.0,247.61
8581,CA-2019-001650,2022-04-20,2022-04-22,Second Class,CU-00289,Customer_289,Corporate,United States,Detroit,Missouri,25284,Central,PRD-FUR-6626,Furniture,Furnishings,Eldon Desk,62.84,2,0.5,8.12
8582,CA-2019-000100,2020-10-06,2020-10-12,Standard Class,CU-00306,Customer_306,Corporate,United States,Los Angeles,Arizona,24884,West,PRD-SUP-1555,Office Supplies,Supplies,Crayola Crayons,1078.86,3,0.0,26.93
8583,CA-2020-000786,2021-12-15,2021-12-20,First Class,CU-00715,Customer_715,Consumer,United States,San Francisco,Oregon,91213,West,PRD-LAB-3098,Office Supplies,Labels,Xerox 1900,1297.54,2,0.0,293.41
8584,CA-2022-000139,2020-01-27,2020-02-01,Standard Class,CU-00162,Customer_162,Home Office,United States,San Francisco,Arizona,33152,West,PRD-COP-2363,Technology,Copiers,HP LaserJet,6367.44,5,0.0,1318.15
8585,CA-2022-000927,2020-02-14,2020-02-19,Standard Class,CU-00405,Customer_405,Consumer,United States,Baltimore,Virginia,62088,East,PRD-PAP-3777,Office Supplies,Paper,Hammermill Copy,985.49,3,0.3,202.04
8586,CA-2020-001479,2019-03-23,2019-03-30,Standard Class,CU-00588,Customer_588,Consumer,United States,Miami,Louisiana,50847,South,PRD-BOO-2110,Furniture,Bookcases,Bush Bookcase,1212.73,1,0.5,74.95
8587,CA-2019-001041,2020-12-28,2021-01-01,Standard Class,CU-00194,Customer_194,Corporate,United States,Kansas City,Illinois,97869,Central,PRD-APP-7349,Office Supplies,Appliances,Hoover Stick Vac,1239.44,3,0.2,112.72
8588,CA-2022-001000,2021-12-30,2022-01-03,Second Class,CU-00784,Customer_784,Corporate,United States,Dallas,Mississippi,79034,South,PRD-ENV-8488,Office Supplies,Envelopes,Universal Peel-Seal,2767.64,3,0.1,578.91
8589,CA-2019-001844,2019-06-26,2019-07-03,First Class,CU-00318,Customer_318,Corporate,United States,St. Louis,Kansas,30018,Central,PRD-COP-1255,Technology,Copiers,HP LaserJet,590.41,1,0.4,135.97
8590,CA-2022-000323,2022-03-25,2022-03-30,Standard Class,CU-00525,Customer_525,Home Office,United States,Philadelphia,Maine,45423,East,PRD-CHA-3657,Furniture,Chairs,Hon 5700,1442.19,1,0.1,115.45
8591,CA-2021-000373,2020-05-24,2020-05-28,Standard Class,CU-00380,Customer_380,Consumer,United States,Las Vegas,California,36911,West,PRD-BIN-9697,Office Supplies,Binders,Ibico Mag Binder,1957.56,2,0.0,291.7
8592,CA-2022-000310,2020-04-10,2020-04-17,Standard Class,CU-00459,Customer_459,Corporate,United States,Portland,Montana,61756,West,PRD-CHA-8792,Furniture,Chairs,Hon 5700,1269.62,1,0.1,122.4
8593,CA-2021-000529,2021-08-15,2021-08-21,Standard Class,CU-00298,Customer_298,Consumer,United States,Boston,Pennsylvania,93537,East,PRD-APP-3601,Office Supplies,Appliances,Honeywell Heater,829.67,3,0.0,79.62
8594,CA-2022-001843,2021-05-03,2021-05-08,Standard Class,CU-00380,Customer_380,Consumer,United States,Portland,California,72642,West,PRD-COP-3979,Technology,Copiers,Brother MFC,1332.12,1,0.4,321.16
8595,CA-2022-001260,2022-05-26,2022-05-29,First Class,CU-00352,Customer_352,Consumer,United States,Philadelphia,Maryland,57857,East,PRD-CHA-6650,Furniture,Chairs,Hon 5700,1524.23,2,0.1,150.01
8596,CA-2022-001517,2020-11-25,2020-12-01,Standard Class,CU-00504,Customer_504,Consumer,United States,Atlanta,Texas,30457,South,PRD-COP-9334,Technology,Copiers,Xerox DocuCenter,5927.85,2,0.0,1643.14
8597,CA-2022-000267,2021-04-21,2021-04-25,Standard Class,CU-00342,Customer_342,Consumer,United States,New Orleans,Arkansas,20030,South,PRD-ART-1280,Office Supplies,Art,Sanford Pens,355.31,1,0.2,68.83
8598,CA-2022-000866,2021-03-30,2021-04-03,Standard Class,CU-00355,Customer_355,Corporate,United States,Atlanta,Florida,31083,South,PRD-PAP-1316,Office Supplies,Paper,Georgia-Pacific,2975.26,4,0.1,617.2
8599,CA-2019-001014,2019-11-02,2019-11-04,Standard Class,CU-00082,Customer_82,Corporate,United States,Chicago,Iowa,59962,Central,PRD-MAC-9284,Technology,Machines,Cisco TelePresence,51.2,1,0.1,2.4
8600,CA-2021-000238,2019-05-13,2019-05-18,Standard Class,CU-00369,Customer_369,Corporate,United States,Dallas,Georgia,28508,South,PRD-PHO-2560,Technology,Phones,Samsung Galaxy,2888.12,2,0.0,391.12
8601,CA-2020-001235,2022-01-14,2022-01-21,Standard Class,CU-00206,Customer_206,Corporate,United States,Atlanta,Louisiana,21432,South,PRD-BOO-2572,Furniture,Bookcases,Sauder Barrister,18.73,1,0.0,1.42
8602,CA-2019-001483,2020-09-09,2020-09-12,Standard Class,CU-00399,Customer_399,Consumer,United States,Las Vegas,California,64273,West,PRD-LAB-5308,Office Supplies,Labels,Avery Self-Adhesive,2051.08,4,0.5,319.3
8603,CA-2019-000833,2019-07-16,2019-07-23,Second Class,CU-00421,Customer_421,Consumer,United States,New York,Connecticut,64562,East,PRD-SUP-3325,Office Supplies,Supplies,Dixon Pencil,2317.11,5,0.0,50.15
8604,CA-2020-000544,2021-05-16,2021-05-20,First Class,CU-00615,Customer_615,Corporate,United States,Baltimore,New Hampshire,77739,East,PRD-CHA-7505,Furniture,Chairs,Global Ergonomic,706.44,1,0.0,50.09
8605,CA-2021-001860,2020-06-18,2020-06-23,Second Class,CU-00773,Customer_773,Consumer,United States,Kansas City,Ohio,75137,Central,PRD-MAC-5315,Technology,Machines,Sharp Calculat,963.78,4,0.0,36.58
8606,CA-2019-000052,2021-10-07,2021-10-11,First Class,CU-00200,Customer_200,Consumer,United States,Miami,Louisiana,38804,South,PRD-ACC-8643,Technology,Accessories,Belkin Mouse Pad,6882.01,4,0.0,1162.82
8607,CA-2020-001095,2020-10-29,2020-11-04,Standard Class,CU-00676,Customer_676,Consumer,United States,Philadelphia,New Jersey,26748,East,PRD-CHA-2016,Furniture,Chairs,Global Ergonomic,853.13,1,0.2,57.55
8608,CA-2021-000191,2022-04-17,2022-04-20,Second Class,CU-00493,Customer_493,Corporate,United States,Washington DC,Connecticut,82751,East,PRD-STO-6790,Office Supplies,Storage,Iris Stacking,611.37,1,0.0,42.73
8609,CA-2021-001659,2022-07-17,2022-07-21,Standard Class,CU-00643,Customer_643,Consumer,United States,Houston,South Carolina,42172,South,PRD-TAB-7436,Furniture,Tables,Bevis Round,3764.43,5,0.4,-208.4
8610,CA-2021-000472,2019-09-19,2019-09-23,Standard Class,CU-00497,Customer_497,Consumer,United States,Los Angeles,Utah,43252,West,PRD-CHA-5449,Furniture,Chairs,Hon 5700,6869.57,4,0.3,533.02
8611,CA-2020-000803,2019-05-05,2019-05-11,First Class,CU-00111,Customer_111,Consumer,United States,Portland,Montana,34747,West,PRD-TAB-8595,Furniture,Tables,Chromcraft T,1302.86,1,0.1,-73.85
8612,CA-2022-001629,2022-08-20,2022-08-27,Standard Class,CU-00645,Customer_645,Corporate,United States,Washington DC,New York,22832,East,PRD-MAC-9327,Technology,Machines,Cubify CubeX,142.7,2,0.0,7.0
8613,CA-2019-000892,2019-12-08,2019-12-11,Second Class,CU-00579,Customer_579,Consumer,United States,Boston,Connecticut,30138,East,PRD-ART-5087,Office Supplies,Art,Avery Markers,776.53,1,0.0,124.13
8614,CA-2020-000978,2019-11-25,2019-11-29,Second Class,CU-00180,Customer_180,Home Office,United States,Houston,Alabama,39292,South,PRD-BOO-2129,Furniture,Bookcases,Bush Bookcase,2776.63,2,0.1,155.58
8615,CA-2019-000291,2022-01-21,2022-01-28,Second Class,CU-00176,Customer_176,Consumer,United States,Miami,Arkansas,87356,South,PRD-ART-5302,Office Supplies,Art,Sanford Pens,1130.17,3,0.5,141.83
8616,CA-2022-001878,2020-10-29,2020-11-03,Standard Class,CU-00043,Customer_43,Home Office,United States,New York,Massachusetts,18854,East,PRD-BIN-4754,Office Supplies,Binders,Cardinal Premier,6542.63,6,0.0,661.59
8617,CA-2022-001606,2021-09-21,2021-09-26,Standard Class,CU-00248,Customer_248,Consumer,United States,Portland,Washington,71499,West,PRD-FUR-1005,Furniture,Furnishings,Eldon Desk,5097.74,3,0.3,786.74
8618,CA-2019-001776,2021-08-10,2021-08-14,Standard Class,CU-00130,Customer_130,Consumer,United States,Las Vegas,Arizona,64342,West,PRD-LAB-6440,Office Supplies,Labels,Mead Tab,2130.75,2,0.1,434.13
8619,CA-2020-000013,2019-05-02,2019-05-06,Standard Class,CU-00648,Customer_648,Consumer,United States,Dallas,Tennessee,55174,South,PRD-TAB-8956,Furniture,Tables,KI Adjustable,1143.67,2,0.0,-51.54
8620,CA-2022-000210,2019-10-16,2019-10-21,Standard Class,CU-00072,Customer_72,Consumer,United States,Miami,Mississippi,89970,South,PRD-MAC-6055,Technology,Machines,Sharp Calculat,18629.96,6,0.1,744.0
8621,CA-2022-001614,2019-06-16,2019-06-21,Standard Class,CU-00349,Customer_349,Consumer,United States,Seattle,Washington,78590,West,PRD-COP-7300,Technology,Copiers,Brother MFC,2757.39,1,0.0,686.96
8622,CA-2022-000487,2021-10-14,2021-10-17,Standard Class,CU-00442,Customer_442,Consumer,United States,New York,Massachusetts,85957,East,PRD-BIN-9716,Office Supplies,Binders,Avery Heavy Duty,1528.42,3,0.5,184.79
8623,CA-2022-001128,2020-11-09,2020-11-14,Second Class,CU-00142,Customer_142,Corporate,United States,San Francisco,Idaho,85129,West,PRD-TAB-7087,Furniture,Tables,Bretford CR4500,3996.13,2,0.0,-247.56
8624,CA-2022-001139,2020-12-11,2020-12-15,Standard Class,CU-00053,Customer_53,Corporate,United States,Dallas,Georgia,55493,South,PRD-ART-8413,Office Supplies,Art,Faber-Castell Pencils,319.26,3,0.3,33.88
8625,CA-2019-001351,2019-10-25,2019-10-29,Standard Class,CU-00412,Customer_412,Consumer,United States,Chicago,Ohio,48433,Central,PRD-APP-8533,Office Supplies,Appliances,Fellowes Shredder,1689.03,2,0.0,152.48
8626,CA-2020-001535,2020-11-28,2020-12-01,Standard Class,CU-00730,Customer_730,Corporate,United States,Atlanta,Texas,75099,South,PRD-LAB-7740,Office Supplies,Labels,Mead Tab,1243.5,7,0.2,246.05
8627,CA-2019-000118,2019-04-04,2019-04-09,First Class,CU-00182,Customer_182,Consumer,United States,Houston,Florida,53037,South,PRD-PAP-2761,Office Supplies,Paper,Georgia-Pacific,3063.18,6,0.5,449.78
8628,CA-2019-000281,2021-12-02,2021-12-07,Standard Class,CU-00107,Customer_107,Home Office,United States,Minneapolis,Ohio,15881,Central,PRD-PAP-8999,Office Supplies,Paper,Southworth 25%,2739.0,3,0.0,522.16
8629,CA-2020-001458,2022-07-13,2022-07-18,First Class,CU-00608,Customer_608,Consumer,United States,Dallas,Alabama,89516,South,PRD-TAB-1890,Furniture,Tables,Bretford CR4500,3163.14,3,0.1,-116.86
8630,CA-2020-001792,2021-04-09,2021-04-14,Second Class,CU-00170,Customer_170,Consumer,United States,St. Louis,Missouri,60855,Central,PRD-PAP-3471,Office Supplies,Paper,Georgia-Pacific,4322.14,4,0.0,1106.2
8631,CA-2022-000102,2022-09-21,2022-09-25,Standard Class,CU-00779,Customer_779,Home Office,United States,Houston,Florida,89296,South,PRD-PHO-8243,Technology,Phones,Cisco SPA303,948.02,1,0.0,107.6
8632,CA-2020-000080,2021-10-16,2021-10-23,Second Class,CU-00249,Customer_249,Consumer,United States,Atlanta,Texas,26150,South,PRD-SUP-5628,Office Supplies,Supplies,Eldon Tape,3405.92,4,0.0,53.67
8633,CA-2020-000276,2019-12-22,2019-12-27,Standard Class,CU-00405,Customer_405,Corporate,United States,Chicago,Michigan,25180,Central,PRD-ACC-5398,Technology,Accessories,Belkin Mouse Pad,3260.3,2,0.0,559.23
8634,CA-2021-000187,2019-12-29,2020-01-04,Standard Class,CU-00381,Customer_381,Home Office,United States,Detroit,Michigan,31545,Central,PRD-MAC-4670,Technology,Machines,Sharp Calculat,2071.52,1,0.4,97.35
8635,CA-2020-001348,2022-02-28,2022-03-07,Same Day,CU-00739,Customer_739,Corporate,United States,Kansas City,Indiana,14981,Central,PRD-COP-7692,Technology,Copiers,Canon imageCLASS,3921.65,1,0.0,760.13
8636,CA-2019-001757,2021-12-13,2021-12-18,First Class,CU-00511,Customer_511,Consumer,United States,Las Vegas,Oregon,28036,West,PRD-MAC-3033,Technology,Machines,Sharp Calculat,371.8,4,0.0,15.52
8637,CA-2019-000294,2019-10-26,2019-10-29,Second Class,CU-00738,Customer_738,Home Office,United States,Las Vegas,Washington,95902,West,PRD-TAB-5663,Furniture,Tables,KI Adjustable,1598.09,4,0.2,-72.5
8638,CA-2020-001857,2022-08-14,2022-08-20,First Class,CU-00744,Customer_744,Home Office,United States,Dallas,Mississippi,91969,South,PRD-ENV-1861,Office Supplies,Envelopes,Staples Business,83.39,1,0.4,18.06
8639,CA-2020-000929,2019-05-21,2019-05-26,First Class,CU-00619,Customer_619,Consumer,United States,Minneapolis,Wisconsin,54943,Central,PRD-PHO-9109,Technology,Phones,Apple iPhone,1099.28,2,0.1,116.9
8640,CA-2019-001488,2019-03-18,2019-03-23,Standard Class,CU-00136,Customer_136,Corporate,United States,Detroit,Minnesota,15796,Central,PRD-CHA-6190,Furniture,Chairs,Global Ergonomic,850.18,1,0.0,60.08
8641,CA-2022-000636,2020-10-18,2020-10-22,Standard Class,CU-00082,Customer_82,Consumer,United States,Washington DC,New York,79001,East,PRD-FUR-2763,Furniture,Furnishings,Deflect-O Panel,893.4,2,0.3,75.31
8642,CA-2022-000314,2019-10-27,2019-11-01,Same Day,CU-00777,Customer_777,Home Office,United States,Washington DC,Massachusetts,53393,East,PRD-BIN-1231,Office Supplies,Binders,Storex DuraTech,953.95,1,0.2,154.57
8643,CA-2020-000927,2020-01-26,2020-02-02,Standard Class,CU-00279,Customer_279,Consumer,United States,Boston,New Jersey,11994,East,PRD-FAS-9344,Office Supplies,Fasteners,OIC Binder,643.55,3,0.0,121.75
8644,CA-2022-000243,2022-01-21,2022-01-25,Standard Class,CU-00562,Customer_562,Consumer,United States,Los Angeles,California,12972,West,PRD-MAC-8364,Technology,Machines,Cubify CubeX,4266.6,2,0.1,226.01
8645,CA-2022-000839,2019-12-21,2019-12-27,Standard Class,CU-00186,Customer_186,Corporate,United States,Atlanta,Arkansas,53102,South,PRD-STO-2082,Office Supplies,Storage,Iris Stacking,2188.62,2,0.0,173.49
8646,CA-2022-000984,2020-04-20,2020-04-27,Standard Class,CU-00708,Customer_708,Corporate,United States,Los Angeles,California,64975,West,PRD-LAB-5637,Office Supplies,Labels,Avery Labels,681.82,3,0.2,125.38
8647,CA-2022-001242,2019-08-22,2019-08-29,Standard Class,CU-00266,Customer_266,Consumer,United States,Portland,Oregon,42332,West,PRD-COP-9128,Technology,Copiers,Brother MFC,747.24,1,0.5,242.58
8648,CA-2019-001808,2019-03-26,2019-03-31,Standard Class,CU-00761,Customer_761,Consumer,United States,Kansas City,Minnesota,85807,Central,PRD-TAB-3446,Furniture,Tables,Chromcraft T,2498.97,3,0.2,-129.05
8649,CA-2022-001307,2022-11-21,2022-11-27,Standard Class,CU-00641,Customer_641,Home Office,United States,Atlanta,South Carolina,31646,South,PRD-PHO-5254,Technology,Phones,Motorola Smart,1377.98,2,0.5,206.03
8650,CA-2020-001276,2020-01-30,2020-02-03,Standard Class,CU-00429,Customer_429,Home Office,United States,Chicago,Michigan,17669,Central,PRD-PAP-5915,Office Supplies,Paper,Xerox 4200,1501.02,4,0.3,362.68
8651,CA-2020-000738,2022-08-06,2022-08-11,Standard Class,CU-00315,Customer_315,Consumer,United States,New Orleans,Georgia,61242,South,PRD-FAS-9832,Office Supplies,Fasteners,Advantus Alligator,242.66,1,0.0,51.67
8652,CA-2020-000364,2022-12-19,2022-12-22,Same Day,CU-00056,Customer_56,Consumer,United States,New York,Maine,22637,East,PRD-FUR-5949,Furniture,Furnishings,Tensor Lamp,1185.64,1,0.0,112.12
8653,CA-2019-001643,2019-05-24,2019-05-31,Standard Class,CU-00785,Customer_785,Consumer,United States,Boston,Maine,99439,East,PRD-STO-5489,Office Supplies,Storage,Fellowes Bankers,2231.82,4,0.0,169.72
8654,CA-2019-001725,2020-10-19,2020-10-22,First Class,CU-00797,Customer_797,Corporate,United States,Portland,Colorado,57201,West,PRD-BIN-2778,Office Supplies,Binders,Cardinal Premier,128.84,1,0.0,12.44
8655,CA-2022-000876,2022-08-11,2022-08-14,Standard Class,CU-00490,Customer_490,Home Office,United States,Dallas,Tennessee,25475,South,PRD-FUR-1087,Furniture,Furnishings,Eldon Desk,6087.84,3,0.0,768.92
8656,CA-2021-001276,2020-02-01,2020-02-04,Standard Class,CU-00318,Customer_318,Home Office,United States,St. Louis,Ohio,92809,Central,PRD-STO-9600,Office Supplies,Storage,Eldon Stackables,1869.29,2,0.1,191.29
8657,CA-2021-001096,2020-08-07,2020-08-13,Standard Class,CU-00312,Customer_312,Consumer,United States,San Francisco,California,88396,West,PRD-ENV-4240,Office Supplies,Envelopes,Kraft Clasp,139.52,2,0.0,22.64
8658,CA-2020-001484,2019-05-07,2019-05-11,Standard Class,CU-00424,Customer_424,Consumer,United States,Kansas City,Missouri,69326,Central,PRD-ACC-6144,Technology,Accessories,Logitech M325,735.24,2,0.3,132.94
8659,CA-2019-000471,2021-03-12,2021-03-17,Standard Class,CU-00147,Customer_147,Home Office,United States,Los Angeles,Oregon,80278,West,PRD-FUR-6981,Furniture,Furnishings,DAX Frame,1141.77,2,0.3,125.86
8660,CA-2021-000586,2019-07-07,2019-07-11,Standard Class,CU-00096,Customer_96,Corporate,United States,San Francisco,Oregon,49676,West,PRD-ART-9093,Office Supplies,Art,Faber-Castell Pencils,1297.03,2,0.4,196.43
8661,CA-2022-000108,2021-07-07,2021-07-10,First Class,CU-00699,Customer_699,Home Office,United States,Seattle,Idaho,30429,West,PRD-TAB-6832,Furniture,Tables,Bretford CR4500,4564.6,2,0.0,-268.3
8662,CA-2020-000552,2020-11-24,2020-11-27,Standard Class,CU-00244,Customer_244,Corporate,United States,Kansas City,Illinois,76550,Central,PRD-FAS-9814,Office Supplies,Fasteners,Staples Pushpin,1912.92,3,0.1,399.57
8663,CA-2022-001713,2020-05-31,2020-06-05,First Class,CU-00705,Customer_705,Consumer,United States,Houston,Alabama,26114,South,PRD-SUP-8678,Office Supplies,Supplies,ACCO Binder,507.81,1,0.5,9.59
8664,CA-2021-000221,2019-05-24,2019-05-31,First Class,CU-00329,Customer_329,Consumer,United States,Philadelphia,Massachusetts,44880,East,PRD-APP-1812,Office Supplies,Appliances,Honeywell Heater,2231.29,2,0.0,201.83
